1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 470000002C362321
Is Mission Active?  true
Mission Start:  Thu Dec 20 08:01:00 CST 2012
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1142
Total Samples:  2206
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
4/8/13 1:01:00 AM,C,12
4/8/13 5:01:00 AM,C,12
4/8/13 9:01:00 AM,C,12
4/8/13 1:01:00 PM,C,12.5
4/8/13 5:01:00 PM,C,13
4/8/13 9:01:00 PM,C,13
4/9/13 1:01:00 AM,C,13
4/9/13 5:01:00 AM,C,13
4/9/13 9:01:00 AM,C,13
4/9/13 1:01:00 PM,C,13
4/9/13 5:01:00 PM,C,13.5
4/9/13 9:01:00 PM,C,13.5
4/10/13 1:01:00 AM,C,13.5
4/10/13 5:01:00 AM,C,13.5
4/10/13 9:01:00 AM,C,13.5
4/10/13 1:01:00 PM,C,14
4/10/13 5:01:00 PM,C,14.5
4/10/13 9:01:00 PM,C,14.5
4/11/13 1:01:00 AM,C,14
4/11/13 5:01:00 AM,C,12.5
4/11/13 9:01:00 AM,C,11.5
4/11/13 1:01:00 PM,C,11
4/11/13 5:01:00 PM,C,11
4/11/13 9:01:00 PM,C,11.5
4/12/13 1:01:00 AM,C,10.5
4/12/13 5:01:00 AM,C,9.5
4/12/13 9:01:00 AM,C,8
4/12/13 1:01:00 PM,C,9
4/12/13 5:01:00 PM,C,9.5
4/12/13 9:01:00 PM,C,10
4/13/13 1:01:00 AM,C,10.5
4/13/13 5:01:00 AM,C,10
4/13/13 9:01:00 AM,C,9
4/13/13 1:01:00 PM,C,9.5
4/13/13 5:01:00 PM,C,10
4/13/13 9:01:00 PM,C,10.5
4/14/13 1:01:00 AM,C,10.5
4/14/13 5:01:00 AM,C,11
4/14/13 9:01:00 AM,C,10.5
4/14/13 1:01:00 PM,C,11.5
4/14/13 5:01:00 PM,C,12
4/14/13 9:01:00 PM,C,12.5
4/15/13 1:01:00 AM,C,12.5
4/15/13 5:01:00 AM,C,13
4/15/13 9:01:00 AM,C,12.5
4/15/13 1:01:00 PM,C,13
4/15/13 5:01:00 PM,C,13
4/15/13 9:01:00 PM,C,13
4/16/13 1:01:00 AM,C,13
4/16/13 5:01:00 AM,C,13
4/16/13 9:01:00 AM,C,12.5
4/16/13 1:01:00 PM,C,12
4/16/13 5:01:00 PM,C,12
4/16/13 9:01:00 PM,C,12
4/17/13 1:01:00 AM,C,11.5
4/17/13 5:01:00 AM,C,11
4/17/13 9:01:00 AM,C,11
4/17/13 1:01:00 PM,C,11
4/17/13 5:01:00 PM,C,12
4/17/13 9:01:00 PM,C,12.5
4/18/13 1:01:00 AM,C,12.5
4/18/13 5:01:00 AM,C,13
4/18/13 9:01:00 AM,C,13.5
4/18/13 1:01:00 PM,C,13.5
4/18/13 5:01:00 PM,C,13.5
4/18/13 9:01:00 PM,C,12.5
4/19/13 1:01:00 AM,C,10.5
4/19/13 5:01:00 AM,C,9.5
4/19/13 9:01:00 AM,C,8.5
4/19/13 1:01:00 PM,C,8.5
4/19/13 5:01:00 PM,C,9.5
4/19/13 9:01:00 PM,C,10
4/20/13 1:01:00 AM,C,10.5
4/20/13 5:01:00 AM,C,9.5
4/20/13 9:01:00 AM,C,8.5
4/20/13 1:01:00 PM,C,9
4/20/13 5:01:00 PM,C,10
4/20/13 9:01:00 PM,C,10
4/21/13 1:01:00 AM,C,10.5
4/21/13 5:01:00 AM,C,11
4/21/13 9:01:00 AM,C,10.5
4/21/13 1:01:00 PM,C,10.5
4/21/13 5:01:00 PM,C,11
4/21/13 9:01:00 PM,C,11.5
4/22/13 1:01:00 AM,C,11.5
4/22/13 5:01:00 AM,C,11.5
4/22/13 9:01:00 AM,C,11
4/22/13 1:01:00 PM,C,11
4/22/13 5:01:00 PM,C,11.5
4/22/13 9:01:00 PM,C,12
4/23/13 1:01:00 AM,C,12
4/23/13 5:01:00 AM,C,12
4/23/13 9:01:00 AM,C,12
4/23/13 1:01:00 PM,C,12
4/23/13 5:01:00 PM,C,11.5
4/23/13 9:01:00 PM,C,10.5
4/24/13 1:01:00 AM,C,9.5
4/24/13 5:01:00 AM,C,8.5
4/24/13 9:01:00 AM,C,8
4/24/13 1:01:00 PM,C,8.5
4/24/13 5:01:00 PM,C,9.5
4/24/13 9:01:00 PM,C,10
4/25/13 1:01:00 AM,C,10.5
4/25/13 5:01:00 AM,C,10.5
4/25/13 9:01:00 AM,C,9.5
4/25/13 1:01:00 PM,C,10
4/25/13 5:01:00 PM,C,10.5
4/25/13 9:01:00 PM,C,11
4/26/13 1:01:00 AM,C,11.5
4/26/13 5:01:00 AM,C,11.5
4/26/13 9:01:00 AM,C,11.5
4/26/13 1:01:00 PM,C,11.5
4/26/13 5:01:00 PM,C,11.5
4/26/13 9:01:00 PM,C,11.5
4/27/13 1:01:00 AM,C,11
4/27/13 5:01:00 AM,C,10.5
4/27/13 9:01:00 AM,C,10.5
4/27/13 1:01:00 PM,C,10.5
4/27/13 5:01:00 PM,C,10.5
4/27/13 9:01:00 PM,C,10.5
4/28/13 1:01:00 AM,C,10.5
4/28/13 5:01:00 AM,C,10.5
4/28/13 9:01:00 AM,C,10.5
4/28/13 1:01:00 PM,C,11
4/28/13 5:01:00 PM,C,11
4/28/13 9:01:00 PM,C,11.5
4/29/13 1:01:00 AM,C,11.5
4/29/13 5:01:00 AM,C,11.5
4/29/13 9:01:00 AM,C,11.5
4/29/13 1:01:00 PM,C,12
4/29/13 5:01:00 PM,C,12.5
4/29/13 9:01:00 PM,C,13
4/30/13 1:01:00 AM,C,13
4/30/13 5:01:00 AM,C,13.5
4/30/13 9:01:00 AM,C,13.5
4/30/13 1:01:00 PM,C,14
4/30/13 5:01:00 PM,C,15
4/30/13 9:01:00 PM,C,15
5/1/13 1:01:00 AM,C,15.5
5/1/13 5:01:00 AM,C,15.5
5/1/13 9:01:00 AM,C,15
5/1/13 1:01:00 PM,C,15
5/1/13 5:01:00 PM,C,15.5
5/1/13 9:01:00 PM,C,15.5
5/2/13 1:01:00 AM,C,16
5/2/13 5:01:00 AM,C,16
5/2/13 9:01:00 AM,C,15.5
5/2/13 1:01:00 PM,C,15.5
5/2/13 5:01:00 PM,C,15
5/2/13 9:01:00 PM,C,14
5/3/13 1:01:00 AM,C,12.5
5/3/13 5:01:00 AM,C,11
5/3/13 9:01:00 AM,C,10
5/3/13 1:01:00 PM,C,9.5
5/3/13 5:01:00 PM,C,10
5/3/13 9:01:00 PM,C,9.5
5/4/13 1:01:00 AM,C,9
5/4/13 5:01:00 AM,C,8.5
5/4/13 9:01:00 AM,C,8
5/4/13 1:01:00 PM,C,8.5
5/4/13 5:01:00 PM,C,9.5
5/4/13 9:01:00 PM,C,10
5/5/13 1:01:00 AM,C,10
5/5/13 5:01:00 AM,C,10
5/5/13 9:01:00 AM,C,10
5/5/13 1:01:00 PM,C,10
5/5/13 5:01:00 PM,C,10
5/5/13 9:01:00 PM,C,10.5
5/6/13 1:01:00 AM,C,10.5
5/6/13 5:01:00 AM,C,10.5
5/6/13 9:01:00 AM,C,11
5/6/13 1:01:00 PM,C,11.5
5/6/13 5:01:00 PM,C,12
5/6/13 9:01:00 PM,C,12.5
5/7/13 1:01:00 AM,C,12.5
5/7/13 5:01:00 AM,C,12.5
5/7/13 9:01:00 AM,C,13
5/7/13 1:01:00 PM,C,13.5
5/7/13 5:01:00 PM,C,14.5
5/7/13 9:01:00 PM,C,15
5/8/13 1:01:00 AM,C,15
5/8/13 5:01:00 AM,C,15
5/8/13 9:01:00 AM,C,15
5/8/13 1:01:00 PM,C,15.5
5/8/13 5:01:00 PM,C,15.5
5/8/13 9:01:00 PM,C,15.5
5/9/13 1:01:00 AM,C,16
5/9/13 5:01:00 AM,C,16
5/9/13 9:01:00 AM,C,15.5
5/9/13 1:01:00 PM,C,16
5/9/13 5:01:00 PM,C,17
5/9/13 9:01:00 PM,C,17
5/10/13 1:01:00 AM,C,17
5/10/13 5:01:00 AM,C,17
5/10/13 9:01:00 AM,C,17
5/10/13 1:01:00 PM,C,17
5/10/13 5:01:00 PM,C,17.5
5/10/13 9:01:00 PM,C,17.5
5/11/13 1:01:00 AM,C,17.5
5/11/13 5:01:00 AM,C,16.5
5/11/13 9:01:00 AM,C,15.5
5/11/13 1:01:00 PM,C,16
5/11/13 5:01:00 PM,C,17.5
5/11/13 9:01:00 PM,C,18
5/12/13 1:01:00 AM,C,17
5/12/13 5:01:00 AM,C,14.5
5/12/13 9:01:00 AM,C,13.5
5/12/13 1:01:00 PM,C,14.5
5/12/13 5:01:00 PM,C,16.5
5/12/13 9:01:00 PM,C,17
5/13/13 1:01:00 AM,C,17
5/13/13 5:01:00 AM,C,15.5
5/13/13 9:01:00 AM,C,14.5
5/13/13 1:01:00 PM,C,15.5
5/13/13 5:01:00 PM,C,17.5
5/13/13 9:01:00 PM,C,18
5/14/13 1:01:00 AM,C,18
5/14/13 5:01:00 AM,C,17.5
5/14/13 9:01:00 AM,C,16.5
5/14/13 1:01:00 PM,C,18
5/14/13 5:01:00 PM,C,19.5
5/14/13 9:01:00 PM,C,20
5/15/13 1:01:00 AM,C,20
5/15/13 5:01:00 AM,C,19
5/15/13 9:01:00 AM,C,18
5/15/13 1:01:00 PM,C,19.5
5/15/13 5:01:00 PM,C,20.5
5/15/13 9:01:00 PM,C,20.5
5/16/13 1:01:00 AM,C,20.5
5/16/13 5:01:00 AM,C,20
5/16/13 9:01:00 AM,C,19.5
5/16/13 1:01:00 PM,C,20
5/16/13 5:01:00 PM,C,20.5
5/16/13 9:01:00 PM,C,20.5
5/17/13 1:01:00 AM,C,20
5/17/13 5:01:00 AM,C,19
5/17/13 9:01:00 AM,C,18.5
5/17/13 1:01:00 PM,C,19
5/17/13 5:01:00 PM,C,20
5/17/13 9:01:00 PM,C,20.5
5/18/13 1:01:00 AM,C,20.5
5/18/13 5:01:00 AM,C,20
5/18/13 9:01:00 AM,C,19.5
5/18/13 1:01:00 PM,C,20
5/18/13 5:01:00 PM,C,21.5
5/18/13 9:01:00 PM,C,21.5
5/19/13 1:01:00 AM,C,21.5
5/19/13 5:01:00 AM,C,21.5
5/19/13 9:01:00 AM,C,21
5/19/13 1:01:00 PM,C,22
5/19/13 5:01:00 PM,C,24
5/19/13 9:01:00 PM,C,24
5/20/13 1:01:00 AM,C,23
5/20/13 5:01:00 AM,C,22
5/20/13 9:01:00 AM,C,20.5
5/20/13 1:01:00 PM,C,20.5
5/20/13 5:01:00 PM,C,21
5/20/13 9:01:00 PM,C,21
5/21/13 1:01:00 AM,C,20.5
5/21/13 5:01:00 AM,C,19.5
5/21/13 9:01:00 AM,C,19
5/21/13 1:01:00 PM,C,19.5
5/21/13 5:01:00 PM,C,20
5/21/13 9:01:00 PM,C,20.5
5/22/13 1:01:00 AM,C,20
5/22/13 5:01:00 AM,C,19.5
5/22/13 9:01:00 AM,C,18.5
5/22/13 1:01:00 PM,C,19.5
5/22/13 5:01:00 PM,C,21
5/22/13 9:01:00 PM,C,21.5
5/23/13 1:01:00 AM,C,21
5/23/13 5:01:00 AM,C,19.5
5/23/13 9:01:00 AM,C,18.5
5/23/13 1:01:00 PM,C,19.5
5/23/13 5:01:00 PM,C,21.5
5/23/13 9:01:00 PM,C,22
5/24/13 1:01:00 AM,C,20.5
5/24/13 5:01:00 AM,C,18.5
5/24/13 9:01:00 AM,C,17.5
5/24/13 1:01:00 PM,C,19
5/24/13 5:01:00 PM,C,21
5/24/13 9:01:00 PM,C,22
5/25/13 1:01:00 AM,C,20
5/25/13 5:01:00 AM,C,17
5/25/13 9:01:00 AM,C,16
5/25/13 1:01:00 PM,C,18
5/25/13 5:01:00 PM,C,19.5
5/25/13 9:01:00 PM,C,20
5/26/13 1:01:00 AM,C,20
5/26/13 5:01:00 AM,C,19
5/26/13 9:01:00 AM,C,18.5
5/26/13 1:01:00 PM,C,20
5/26/13 5:01:00 PM,C,21.5
5/26/13 9:01:00 PM,C,22
5/27/13 1:01:00 AM,C,22
5/27/13 5:01:00 AM,C,21
5/27/13 9:01:00 AM,C,20.5
5/27/13 1:01:00 PM,C,21.5
5/27/13 5:01:00 PM,C,22
5/27/13 9:01:00 PM,C,22.5
5/28/13 1:01:00 AM,C,21.5
5/28/13 5:01:00 AM,C,20.5
5/28/13 9:01:00 AM,C,20
5/28/13 1:01:00 PM,C,20.5
5/28/13 5:01:00 PM,C,21
5/28/13 9:01:00 PM,C,21.5
5/29/13 1:01:00 AM,C,21
5/29/13 5:01:00 AM,C,20.5
5/29/13 9:01:00 AM,C,20
5/29/13 1:01:00 PM,C,21.5
5/29/13 5:01:00 PM,C,23.5
5/29/13 9:01:00 PM,C,23.5
5/30/13 1:01:00 AM,C,22.5
5/30/13 5:01:00 AM,C,21.5
5/30/13 9:01:00 AM,C,21
5/30/13 1:01:00 PM,C,22
5/30/13 5:01:00 PM,C,23.5
5/30/13 9:01:00 PM,C,22.5
5/31/13 1:01:00 AM,C,20.5
5/31/13 5:01:00 AM,C,20
5/31/13 9:01:00 AM,C,19.5
5/31/13 1:01:00 PM,C,20
5/31/13 5:01:00 PM,C,21
5/31/13 9:01:00 PM,C,21.5
6/1/13 1:01:00 AM,C,20.5
6/1/13 5:01:00 AM,C,20.5
6/1/13 9:01:00 AM,C,19.5
6/1/13 1:01:00 PM,C,20
6/1/13 5:01:00 PM,C,20.5
6/1/13 9:01:00 PM,C,20.5
6/2/13 1:01:00 AM,C,21
6/2/13 5:01:00 AM,C,20.5
6/2/13 9:01:00 AM,C,19.5
6/2/13 1:01:00 PM,C,19.5
6/2/13 5:01:00 PM,C,19.5
6/2/13 9:01:00 PM,C,20
6/3/13 1:01:00 AM,C,19
6/3/13 5:01:00 AM,C,18
6/3/13 9:01:00 AM,C,17.5
6/3/13 1:01:00 PM,C,18.5
6/3/13 5:01:00 PM,C,20
6/3/13 9:01:00 PM,C,20.5
6/4/13 1:01:00 AM,C,20.5
6/4/13 5:01:00 AM,C,20
6/4/13 9:01:00 AM,C,19
6/4/13 1:01:00 PM,C,19.5
6/4/13 5:01:00 PM,C,20
6/4/13 9:01:00 PM,C,20
6/5/13 1:01:00 AM,C,21
6/5/13 5:01:00 AM,C,21.5
6/5/13 9:01:00 AM,C,23
6/5/13 1:01:00 PM,C,23
6/5/13 5:01:00 PM,C,23
6/5/13 9:01:00 PM,C,23
6/6/13 1:01:00 AM,C,23.5
6/6/13 5:01:00 AM,C,24.5
6/6/13 9:01:00 AM,C,25
6/6/13 1:01:00 PM,C,25
6/6/13 5:01:00 PM,C,24.5
6/6/13 9:01:00 PM,C,23.5
6/7/13 1:01:00 AM,C,24
6/7/13 5:01:00 AM,C,25
6/7/13 9:01:00 AM,C,25.5
6/7/13 1:01:00 PM,C,25
6/7/13 5:01:00 PM,C,24
6/7/13 9:01:00 PM,C,23
6/8/13 1:01:00 AM,C,23.5
6/8/13 5:01:00 AM,C,24.5
6/8/13 9:01:00 AM,C,25
6/8/13 1:01:00 PM,C,25
6/8/13 5:01:00 PM,C,24
6/8/13 9:01:00 PM,C,23
6/9/13 1:01:00 AM,C,22.5
6/9/13 5:01:00 AM,C,23
6/9/13 9:01:00 AM,C,23
6/9/13 1:01:00 PM,C,23
6/9/13 5:01:00 PM,C,22.5
6/9/13 9:01:00 PM,C,22
6/10/13 1:01:00 AM,C,22.5
6/10/13 5:01:00 AM,C,23
6/10/13 9:01:00 AM,C,23.5
6/10/13 1:01:00 PM,C,23.5
6/10/13 5:01:00 PM,C,23.5
6/10/13 9:01:00 PM,C,23
6/11/13 1:01:00 AM,C,23
6/11/13 5:01:00 AM,C,23
6/11/13 9:01:00 AM,C,23
6/11/13 1:01:00 PM,C,23
6/11/13 5:01:00 PM,C,22
6/11/13 9:01:00 PM,C,21
6/12/13 1:01:00 AM,C,22
6/12/13 5:01:00 AM,C,23
6/12/13 9:01:00 AM,C,23
6/12/13 1:01:00 PM,C,23
6/12/13 5:01:00 PM,C,22.5
6/12/13 9:01:00 PM,C,21.5
6/13/13 1:01:00 AM,C,22.5
6/13/13 5:01:00 AM,C,23.5
6/13/13 9:01:00 AM,C,23.5
6/13/13 1:01:00 PM,C,24
6/13/13 5:01:00 PM,C,24
6/13/13 9:01:00 PM,C,23
6/14/13 1:01:00 AM,C,23.5
6/14/13 5:01:00 AM,C,24.5
6/14/13 9:01:00 AM,C,25
6/14/13 1:01:00 PM,C,25
6/14/13 5:01:00 PM,C,24.5
6/14/13 9:01:00 PM,C,23.5
6/15/13 1:01:00 AM,C,24
6/15/13 5:01:00 AM,C,25
6/15/13 9:01:00 AM,C,25.5
6/15/13 1:01:00 PM,C,25.5
6/15/13 5:01:00 PM,C,25
6/15/13 9:01:00 PM,C,24
6/16/13 1:01:00 AM,C,24.5
6/16/13 5:01:00 AM,C,25.5
6/16/13 9:01:00 AM,C,26
6/16/13 1:01:00 PM,C,24.5
6/16/13 5:01:00 PM,C,23.5
6/16/13 9:01:00 PM,C,23.5
6/17/13 1:01:00 AM,C,24.5
6/17/13 5:01:00 AM,C,25
6/17/13 9:01:00 AM,C,25.5
6/17/13 1:01:00 PM,C,25
6/17/13 5:01:00 PM,C,24
6/17/13 9:01:00 PM,C,24
6/18/13 1:01:00 AM,C,25
6/18/13 5:01:00 AM,C,24.5
6/18/13 9:01:00 AM,C,25
6/18/13 1:01:00 PM,C,25
6/18/13 5:01:00 PM,C,24.5
6/18/13 9:01:00 PM,C,23
6/19/13 1:01:00 AM,C,24.5
6/19/13 5:01:00 AM,C,25
6/19/13 9:01:00 AM,C,24
6/19/13 1:01:00 PM,C,22.5
6/19/13 5:01:00 PM,C,22
6/19/13 9:01:00 PM,C,22.5
6/20/13 1:01:00 AM,C,23
6/20/13 5:01:00 AM,C,21
6/20/13 9:01:00 AM,C,22
6/20/13 1:01:00 PM,C,22.5
6/20/13 5:01:00 PM,C,23
6/20/13 9:01:00 PM,C,22.5
6/21/13 1:01:00 AM,C,25
6/21/13 5:01:00 AM,C,24
6/21/13 9:01:00 AM,C,23.5
6/21/13 1:01:00 PM,C,23.5
6/21/13 5:01:00 PM,C,24.5
6/21/13 9:01:00 PM,C,25.5
6/22/13 1:01:00 AM,C,26
6/22/13 5:01:00 AM,C,25.5
6/22/13 9:01:00 AM,C,25
6/22/13 1:01:00 PM,C,25
6/22/13 5:01:00 PM,C,26
6/22/13 9:01:00 PM,C,27
6/23/13 1:01:00 AM,C,27
6/23/13 5:01:00 AM,C,26.5
6/23/13 9:01:00 AM,C,25.5
6/23/13 1:01:00 PM,C,25.5
6/23/13 5:01:00 PM,C,26.5
6/23/13 9:01:00 PM,C,27.5
6/24/13 1:01:00 AM,C,27.5
6/24/13 5:01:00 AM,C,26
6/24/13 9:01:00 AM,C,25.5
6/24/13 1:01:00 PM,C,25.5
6/24/13 5:01:00 PM,C,26.5
6/24/13 9:01:00 PM,C,27.5
6/25/13 1:01:00 AM,C,26.5
6/25/13 5:01:00 AM,C,25.5
6/25/13 9:01:00 AM,C,24.5
6/25/13 1:01:00 PM,C,25
6/25/13 5:01:00 PM,C,26
6/25/13 9:01:00 PM,C,26.5
6/26/13 1:01:00 AM,C,25.5
6/26/13 5:01:00 AM,C,24.5
6/26/13 9:01:00 AM,C,24
6/26/13 1:01:00 PM,C,24
6/26/13 5:01:00 PM,C,24.5
6/26/13 9:01:00 PM,C,25
6/27/13 1:01:00 AM,C,24.5
6/27/13 5:01:00 AM,C,23.5
6/27/13 9:01:00 AM,C,23
6/27/13 1:01:00 PM,C,23.5
6/27/13 5:01:00 PM,C,25
6/27/13 9:01:00 PM,C,26
6/28/13 1:01:00 AM,C,25.5
6/28/13 5:01:00 AM,C,23.5
6/28/13 9:01:00 AM,C,25
6/28/13 1:01:00 PM,C,27
